Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Payment_Method,Shipping_Days,Customer_Satisfaction,Total_Price,Final_Price
ORD_02853,2023-05-29,1839,Electronics,Yoga Mat,2,100,5,Credit Card,12,1,200,190.0
ORD_02854,2023-09-21,2088,Sports,Plant Pot,3,25,5,UPI,1,2,75,71.25
ORD_02855,2023-08-18,1240,Books,Phone,4,100,15,Debit Card,14,5,400,340.0
ORD_02856,2023-07-19,2392,Home & Garden,Phone,5,1500,0,Debit Card,4,4,7500,7500.0
ORD_02857,2023-02-19,1535,Sports,T-Shirt,5,25,5,Debit Card,4,3,125,118.75
ORD_02858,2023-03-08,2407,Books,T-Shirt,5,10,15,PayPal,9,4,50,42.5
ORD_02859,2023-10-27,2454,Books,Headphones,4,50,10,Credit Card,9,3,200,180.0
ORD_02860,2024-01-16,1082,Electronics,Dumbbell,4,500,5,Credit Card,13,5,2000,1900.0
ORD_02861,2023-02-27,1981,Clothing,Yoga Mat,4,1500,5,PayPal,13,5,6000,5700.0
ORD_02862,2023-09-16,1950,Sports,Phone,3,1000,25,Credit Card,11,5,3000,2250.0
ORD_02863,2023-12-08,1610,Sports,Headphones,2,1000,20,Credit Card,10,3,2000,1600.0
ORD_02864,2023-11-22,1573,Sports,Cookbook,1,50,10,PayPal,1,4,50,45.0
ORD_02865,2023-05-10,1285,Books,Novel,4,25,0,Credit Card,8,5,100,100.0
ORD_02866,2023-08-03,1988,Electronics,Jeans,2,1000,15,Debit Card,4,4,2000,1700.0
ORD_02867,2023-06-21,1458,Books,Phone,4,200,10,PayPal,4,4,800,720.0
ORD_02868,2023-09-15,2235,Books,Headphones,1,100,0,Credit Card,5,4,100,100.0
ORD_02869,2023-04-12,1125,Home & Garden,Dumbbell,4,500,5,Debit Card,2,4,2000,1900.0
ORD_02870,2023-07-28,2436,Electronics,T-Shirt,2,500,25,UPI,1,4,1000,750.0
ORD_02871,2023-10-18,1424,Sports,Phone,3,1000,15,Credit Card,5,2,3000,2550.0
ORD_02872,2023-12-20,1553,Clothing,Phone,1,1500,15,PayPal,7,4,1500,1275.0
ORD_02873,2023-10-13,1609,Sports,Plant Pot,2,50,10,Debit Card,10,5,100,90.0
ORD_02874,2023-04-26,2181,Books,Dumbbell,5,50,20,UPI,9,5,250,200.0
ORD_02875,2023-09-21,1111,Electronics,Yoga Mat,5,25,0,UPI,12,3,125,125.0
ORD_02876,2023-05-30,1401,Electronics,T-Shirt,5,200,25,Credit Card,12,5,1000,750.0
ORD_02877,2023-10-27,1121,Electronics,Phone,3,1500,25,UPI,13,1,4500,3375.0
ORD_02878,2024-03-17,1272,Home & Garden,Novel,4,1500,10,PayPal,2,5,6000,5400.0
ORD_02879,2023-02-05,2317,Sports,T-Shirt,4,1500,20,UPI,12,1,6000,4800.0
ORD_02880,2024-03-28,1397,Home & Garden,Novel,4,100,20,Credit Card,8,4,400,320.0
ORD_02881,2023-11-29,1470,Clothing,Jeans,3,200,20,UPI,7,2,600,480.0
ORD_02882,2023-10-14,1984,Books,Yoga Mat,5,500,15,Credit Card,2,4,2500,2125.0
ORD_02883,2023-10-30,2230,Home & Garden,Jeans,4,200,0,UPI,5,3,800,800.0
ORD_02884,2023-11-07,2133,Home & Garden,Phone,3,1000,0,Debit Card,7,5,3000,3000.0
ORD_02885,2023-07-27,2463,Books,Plant Pot,3,25,10,Credit Card,3,4,75,67.5
ORD_02886,2023-04-16,2301,Electronics,Yoga Mat,2,200,5,PayPal,2,4,400,380.0
ORD_02887,2024-03-21,1568,Books,Plant Pot,4,1500,10,PayPal,6,3,6000,5400.0
ORD_02888,2023-06-07,2137,Sports,Headphones,5,100,0,UPI,10,2,500,500.0
ORD_02889,2023-05-01,1896,Books,Cookbook,1,500,15,Debit Card,13,3,500,425.0
ORD_02890,2023-02-24,1819,Electronics,Dumbbell,3,10,10,UPI,6,4,30,27.0
ORD_02891,2024-02-04,1852,Books,Headphones,2,500,5,UPI,11,4,1000,950.0
ORD_02892,2023-01-12,1709,Home & Garden,Jeans,1,1500,25,Debit Card,4,2,1500,1125.0
ORD_02893,2023-05-25,1320,Clothing,Novel,3,10,10,Credit Card,1,4,30,27.0
ORD_02894,2024-02-04,1178,Home & Garden,Jeans,2,100,20,PayPal,5,2,200,160.0
ORD_02895,2024-01-31,1896,Clothing,Yoga Mat,4,500,5,Debit Card,1,4,2000,1900.0
ORD_02896,2023-05-16,1218,Books,Yoga Mat,2,500,20,UPI,11,5,1000,800.0
ORD_02897,2023-01-03,1788,Sports,Jeans,3,500,15,Credit Card,14,3,1500,1275.0
ORD_02898,2023-05-24,1491,Books,Phone,4,500,0,UPI,11,5,2000,2000.0
ORD_02899,2023-01-30,1060,Electronics,Jeans,5,25,10,Credit Card,8,5,125,112.5
ORD_02900,2023-08-25,2077,Books,Yoga Mat,2,50,10,PayPal,2,4,100,90.0
ORD_02901,2023-10-06,1537,Clothing,Yoga Mat,1,500,20,PayPal,9,4,500,400.0
ORD_02902,2023-12-14,1847,Home & Garden,T-Shirt,4,25,20,Credit Card,9,4,100,80.0
ORD_02903,2023-04-25,1987,Sports,Laptop,4,100,0,PayPal,3,3,400,400.0
ORD_02904,2023-04-14,1064,Books,Plant Pot,5,500,10,UPI,6,5,2500,2250.0
ORD_02905,2023-04-28,1585,Books,Headphones,2,200,0,Credit Card,9,5,400,400.0
ORD_02906,2023-01-05,1170,Home & Garden,Jeans,1,500,20,UPI,7,5,500,400.0
ORD_02907,2023-12-26,2296,Sports,T-Shirt,5,1000,25,Credit Card,4,4,5000,3750.0
ORD_02908,2023-09-05,1534,Books,Phone,2,500,20,UPI,3,4,1000,800.0
ORD_02909,2023-12-30,2414,Books,Yoga Mat,1,1500,5,PayPal,2,5,1500,1425.0
ORD_02910,2023-11-17,1692,Clothing,Jeans,1,10,20,Debit Card,10,4,10,8.0
ORD_02911,2023-05-01,2350,Clothing,Yoga Mat,3,200,20,UPI,10,4,600,480.0
ORD_02912,2023-10-13,1107,Electronics,Novel,1,500,25,Credit Card,1,5,500,375.0
ORD_02913,2023-05-29,2185,Home & Garden,T-Shirt,2,500,0,PayPal,11,5,1000,1000.0
ORD_02914,2023-03-25,1813,Sports,Jeans,5,500,5,Credit Card,10,3,2500,2375.0
ORD_02915,2024-03-29,2004,Books,Novel,5,25,5,UPI,11,3,125,118.75
ORD_02916,2024-02-10,1451,Books,Cookbook,3,1500,10,Credit Card,1,4,4500,4050.0
ORD_02917,2024-03-31,2229,Electronics,T-Shirt,2,100,25,Credit Card,12,4,200,150.0
ORD_02918,2023-08-19,1589,Books,Jeans,1,10,15,UPI,4,4,10,8.5
ORD_02919,2023-10-15,2039,Home & Garden,Jeans,3,500,10,PayPal,4,4,1500,1350.0
ORD_02920,2023-06-10,1326,Electronics,Dumbbell,4,100,10,PayPal,9,4,400,360.0
ORD_02921,2023-09-29,1607,Home & Garden,T-Shirt,2,1500,10,UPI,10,2,3000,2700.0
ORD_02922,2023-02-07,1658,Electronics,T-Shirt,3,10,5,PayPal,1,4,30,28.5
ORD_02923,2023-08-14,1001,Books,Yoga Mat,5,10,0,Debit Card,11,3,50,50.0
ORD_02924,2023-05-22,2033,Electronics,Jeans,3,1000,20,Credit Card,4,4,3000,2400.0
ORD_02925,2023-10-19,1433,Clothing,Plant Pot,4,1500,5,UPI,3,5,6000,5700.0
ORD_02926,2023-05-31,1124,Sports,Plant Pot,2,10,20,Debit Card,9,3,20,16.0
ORD_02927,2023-04-24,2104,Books,Plant Pot,3,1500,20,Credit Card,13,2,4500,3600.0
ORD_02928,2023-08-25,1484,Sports,Cookbook,1,1500,15,UPI,5,1,1500,1275.0
ORD_02929,2023-03-07,1651,Books,Jeans,2,500,10,PayPal,9,4,1000,900.0
ORD_02930,2023-12-27,2173,Sports,Jeans,3,25,15,UPI,10,3,75,63.75
ORD_02931,2023-12-07,1799,Clothing,Novel,3,500,10,UPI,6,4,1500,1350.0
ORD_02932,2023-09-15,1872,Sports,Dumbbell,2,500,5,Credit Card,11,4,1000,950.0
ORD_02933,2023-09-06,2363,Electronics,T-Shirt,5,100,20,Credit Card,9,3,500,400.0
ORD_02934,2024-03-24,1128,Sports,Yoga Mat,1,50,15,Credit Card,1,5,50,42.5
ORD_02935,2023-11-27,1437,Books,Dumbbell,2,50,25,Debit Card,13,5,100,75.0
ORD_02936,2023-11-19,1750,Home & Garden,Novel,1,1000,5,PayPal,4,3,1000,950.0
ORD_02937,2023-06-29,1500,Sports,Jeans,1,1500,5,UPI,4,5,1500,1425.0
ORD_02938,2023-07-09,2081,Sports,Headphones,2,50,25,UPI,14,2,100,75.0
ORD_02939,2024-02-11,2221,Sports,T-Shirt,3,100,10,PayPal,10,3,300,270.0
ORD_02940,2023-06-03,1210,Books,Cookbook,5,200,20,UPI,10,4,1000,800.0
ORD_02941,2023-07-15,1901,Sports,Plant Pot,1,1000,10,Credit Card,6,3,1000,900.0
ORD_02942,2023-11-07,1044,Books,Cookbook,1,100,10,UPI,10,1,100,90.0
ORD_02943,2023-09-19,2120,Books,Jeans,3,10,5,PayPal,13,3,30,28.5
ORD_02944,2024-02-23,2302,Home & Garden,Novel,2,500,10,Debit Card,1,5,1000,900.0
ORD_02945,2024-02-10,1534,Electronics,Headphones,5,200,0,Debit Card,10,3,1000,1000.0
ORD_02946,2024-03-02,2433,Books,Phone,1,10,25,PayPal,5,5,10,7.5
ORD_02947,2023-05-23,1460,Clothing,Plant Pot,1,1000,25,UPI,3,5,1000,750.0
ORD_02948,2023-12-08,1390,Sports,Yoga Mat,2,500,20,UPI,1,2,1000,800.0
ORD_02949,2023-11-12,2067,Clothing,Jeans,3,500,25,Debit Card,6,3,1500,1125.0
ORD_02950,2023-04-11,1026,Sports,Laptop,4,1000,10,UPI,3,3,4000,3600.0
ORD_02951,2023-09-01,1793,Home & Garden,Headphones,3,10,10,Debit Card,4,1,30,27.0
ORD_02952,2023-01-12,2120,Books,Headphones,1,100,15,PayPal,12,3,100,85.0
ORD_02953,2023-08-27,1974,Electronics,T-Shirt,1,50,20,PayPal,9,3,50,40.0
ORD_02954,2023-02-18,1547,Books,Cookbook,5,200,20,UPI,2,3,1000,800.0
ORD_02955,2023-02-11,1620,Sports,Plant Pot,3,1500,25,Credit Card,1,2,4500,3375.0
ORD_02956,2023-06-15,1566,Electronics,Jeans,4,1000,10,Credit Card,10,4,4000,3600.0
ORD_02957,2023-03-23,1703,Books,Laptop,5,1000,0,Debit Card,6,3,5000,5000.0
ORD_02958,2024-03-04,2242,Electronics,Plant Pot,4,500,15,PayPal,12,5,2000,1700.0
ORD_02959,2023-10-18,1184,Sports,Novel,5,25,0,Debit Card,1,3,125,125.0
ORD_02960,2023-06-07,2092,Home & Garden,Laptop,3,500,10,PayPal,1,4,1500,1350.0
ORD_02961,2023-08-04,2153,Home & Garden,Dumbbell,1,1500,20,Debit Card,14,5,1500,1200.0
ORD_02962,2023-06-07,1847,Books,Dumbbell,4,50,20,Debit Card,7,1,200,160.0
ORD_02963,2023-05-14,1598,Clothing,Headphones,3,500,0,Debit Card,2,4,1500,1500.0
ORD_02964,2023-03-08,1805,Sports,Novel,4,25,5,UPI,4,4,100,95.0
ORD_02965,2023-12-02,2357,Books,Dumbbell,3,1000,10,Credit Card,4,5,3000,2700.0
ORD_02966,2023-01-07,2177,Books,Headphones,5,100,20,PayPal,2,4,500,400.0
ORD_02967,2024-03-11,1078,Home & Garden,Cookbook,3,500,25,Debit Card,6,3,1500,1125.0
ORD_02968,2023-01-14,1578,Electronics,Jeans,5,200,5,Credit Card,10,5,1000,950.0
ORD_02969,2023-03-14,1412,Sports,Headphones,1,100,20,Debit Card,14,4,100,80.0
ORD_02970,2024-02-03,1545,Electronics,Jeans,5,25,25,Debit Card,2,3,125,93.75
ORD_02971,2024-02-09,1168,Sports,Novel,2,10,20,PayPal,12,5,20,16.0
ORD_02972,2023-06-12,1680,Clothing,T-Shirt,1,500,5,UPI,8,4,500,475.0
ORD_02973,2023-03-07,1582,Home & Garden,Plant Pot,3,1500,0,Debit Card,4,1,4500,4500.0
ORD_02974,2023-12-13,1514,Clothing,Headphones,3,1000,10,PayPal,1,5,3000,2700.0
ORD_02975,2023-05-10,2337,Books,Headphones,2,1000,5,UPI,7,4,2000,1900.0
ORD_02976,2024-02-23,1031,Home & Garden,Jeans,3,100,5,UPI,6,4,300,285.0
ORD_02977,2023-07-25,1286,Books,Dumbbell,1,500,20,Credit Card,12,4,500,400.0
ORD_02978,2023-10-03,1593,Clothing,Dumbbell,1,1500,25,Credit Card,14,5,1500,1125.0
ORD_02979,2023-09-13,2066,Sports,Headphones,5,200,5,Debit Card,6,4,1000,950.0
ORD_02980,2023-09-23,1616,Books,Dumbbell,4,500,10,Credit Card,11,4,2000,1800.0
ORD_02981,2023-01-25,2024,Electronics,Dumbbell,3,100,0,PayPal,3,5,300,300.0
ORD_02982,2024-03-25,1269,Sports,Headphones,2,50,25,PayPal,10,3,100,75.0
ORD_02983,2023-10-08,2203,Sports,Cookbook,1,100,0,Credit Card,7,2,100,100.0
ORD_02984,2023-09-10,1517,Clothing,Cookbook,1,25,0,PayPal,6,4,25,25.0
ORD_02985,2023-11-06,2126,Clothing,Phone,1,100,10,PayPal,10,4,100,90.0
ORD_02986,2023-10-16,2033,Home & Garden,Cookbook,4,1000,20,Debit Card,10,4,4000,3200.0
ORD_02987,2023-06-13,1582,Home & Garden,Phone,4,200,25,Debit Card,9,4,800,600.0
ORD_02988,2023-04-05,2113,Electronics,Novel,3,100,25,PayPal,3,4,300,225.0
ORD_02989,2023-09-27,1225,Sports,Yoga Mat,2,100,10,Credit Card,3,4,200,180.0
ORD_02990,2023-11-17,1669,Electronics,Plant Pot,4,200,25,PayPal,4,5,800,600.0
ORD_02991,2023-04-20,1916,Electronics,Yoga Mat,5,100,5,UPI,3,4,500,475.0
ORD_02992,2023-12-02,1125,Clothing,Dumbbell,4,1000,15,UPI,4,5,4000,3400.0
ORD_02993,2023-11-06,1955,Electronics,Laptop,1,200,15,UPI,6,5,200,170.0
ORD_02994,2023-08-26,2232,Electronics,Dumbbell,2,1000,15,Debit Card,1,3,2000,1700.0
ORD_02995,2024-01-16,2120,Books,Headphones,3,1000,0,Credit Card,2,4,3000,3000.0
ORD_02996,2024-03-11,1073,Home & Garden,Headphones,4,1000,25,PayPal,10,3,4000,3000.0
ORD_02997,2024-01-22,2214,Home & Garden,Plant Pot,1,25,10,Credit Card,6,5,25,22.5
ORD_02998,2024-02-29,1055,Sports,T-Shirt,5,200,25,Credit Card,12,5,1000,750.0
ORD_02999,2024-01-25,1719,Home & Garden,T-Shirt,5,25,10,Credit Card,13,3,125,112.5
ORD_03000,2023-01-25,1552,Sports,T-Shirt,3,25,25,UPI,6,5,75,56.25
ORD_03001,2023-05-21,1031,Books,Cookbook,3,1500,0,PayPal,12,4,4500,4500.0
ORD_03002,2023-04-27,1573,Home & Garden,Novel,4,200,5,Debit Card,14,5,800,760.0
ORD_03003,2024-01-27,1666,Books,Dumbbell,3,100,15,Credit Card,1,3,300,255.0
ORD_03004,2024-02-09,1283,Home & Garden,Headphones,1,500,15,Credit Card,6,5,500,425.0
ORD_03005,2024-03-27,1186,Home & Garden,Laptop,1,1500,25,UPI,14,4,1500,1125.0
ORD_03006,2023-01-25,1497,Books,Laptop,1,50,0,UPI,11,4,50,50.0
ORD_03007,2023-03-20,2465,Electronics,Laptop,4,500,15,PayPal,12,5,2000,1700.0
ORD_03008,2023-03-09,1129,Electronics,T-Shirt,4,1000,25,Debit Card,9,4,4000,3000.0
ORD_03009,2023-06-22,1638,Electronics,Plant Pot,3,200,20,Debit Card,8,4,600,480.0
ORD_03010,2024-03-19,2315,Electronics,T-Shirt,4,100,25,UPI,10,3,400,300.0
ORD_03011,2023-01-12,1113,Home & Garden,Headphones,1,25,10,PayPal,5,5,25,22.5
ORD_03012,2023-10-15,2222,Clothing,Dumbbell,2,10,15,Credit Card,13,4,20,17.0
ORD_03013,2023-05-08,1012,Books,Dumbbell,1,50,15,PayPal,4,5,50,42.5
ORD_03014,2023-04-06,2294,Clothing,Plant Pot,2,1500,20,Debit Card,6,4,3000,2400.0
ORD_03015,2023-04-02,2238,Clothing,Novel,3,1500,5,UPI,11,3,4500,4275.0
ORD_03016,2023-05-21,1443,Sports,Cookbook,5,500,25,Credit Card,14,1,2500,1875.0
ORD_03017,2023-01-31,1446,Electronics,Laptop,4,1500,5,Credit Card,12,5,6000,5700.0
ORD_03018,2023-11-30,1985,Home & Garden,Dumbbell,4,100,25,Debit Card,5,3,400,300.0
ORD_03019,2023-01-20,1992,Electronics,Plant Pot,1,1000,20,Credit Card,13,3,1000,800.0
ORD_03020,2023-05-26,1714,Electronics,Laptop,1,50,5,PayPal,6,4,50,47.5
ORD_03021,2023-11-12,1073,Clothing,T-Shirt,2,1000,0,Debit Card,14,3,2000,2000.0
ORD_03022,2024-03-22,1536,Sports,Jeans,4,10,20,Debit Card,14,5,40,32.0
ORD_03023,2024-01-25,1100,Electronics,Yoga Mat,3,10,25,Credit Card,10,4,30,22.5
ORD_03024,2023-06-09,1175,Books,Dumbbell,1,1500,10,Debit Card,11,5,1500,1350.0
ORD_03025,2023-12-15,1426,Books,Novel,4,10,10,UPI,3,2,40,36.0
ORD_03026,2023-02-12,2140,Electronics,Plant Pot,5,500,10,PayPal,7,3,2500,2250.0
ORD_03027,2023-09-11,2189,Clothing,Cookbook,2,1000,25,Debit Card,8,4,2000,1500.0
ORD_03028,2023-05-10,1040,Clothing,Novel,1,200,15,UPI,5,5,200,170.0
ORD_03029,2023-03-01,1428,Home & Garden,T-Shirt,1,1500,20,Credit Card,5,3,1500,1200.0
ORD_03030,2023-05-31,1343,Sports,Dumbbell,3,50,20,Debit Card,12,4,150,120.0
ORD_03031,2023-10-14,2447,Clothing,Headphones,1,200,5,UPI,4,5,200,190.0
ORD_03032,2023-01-05,1365,Home & Garden,T-Shirt,4,1000,20,Credit Card,10,2,4000,3200.0
ORD_03033,2024-02-22,2143,Books,Cookbook,4,10,20,UPI,5,5,40,32.0
ORD_03034,2023-09-23,1608,Books,T-Shirt,4,100,5,Credit Card,12,5,400,380.0
ORD_03035,2023-12-11,1656,Books,Plant Pot,5,10,20,PayPal,10,2,50,40.0
ORD_03036,2023-05-10,1727,Electronics,Novel,5,200,20,Debit Card,11,4,1000,800.0
ORD_03037,2024-01-17,1228,Sports,Plant Pot,1,10,0,PayPal,8,4,10,10.0
ORD_03038,2023-09-24,1824,Home & Garden,Laptop,5,1000,25,PayPal,5,3,5000,3750.0
ORD_03039,2023-06-27,2153,Sports,Jeans,5,10,5,Debit Card,9,3,50,47.5
ORD_03040,2023-09-10,2375,Electronics,Novel,3,200,0,PayPal,13,5,600,600.0
ORD_03041,2024-02-19,1888,Home & Garden,Jeans,5,200,15,PayPal,12,3,1000,850.0
ORD_03042,2023-02-25,2341,Home & Garden,Plant Pot,2,1000,5,UPI,13,4,2000,1900.0
ORD_03043,2023-03-24,1983,Clothing,Headphones,2,1500,25,Credit Card,1,4,3000,2250.0
ORD_03044,2024-01-28,1835,Sports,Dumbbell,2,1500,20,PayPal,7,2,3000,2400.0
ORD_03045,2023-04-09,2360,Sports,Cookbook,1,100,20,Debit Card,5,5,100,80.0
ORD_03046,2023-05-29,2296,Clothing,T-Shirt,4,200,0,UPI,4,3,800,800.0
ORD_03047,2023-11-25,1116,Books,T-Shirt,3,1000,0,Credit Card,3,3,3000,3000.0
ORD_03048,2023-06-05,1817,Electronics,Jeans,1,1500,15,PayPal,12,4,1500,1275.0
ORD_03049,2023-07-09,1367,Sports,Cookbook,4,1500,15,PayPal,10,2,6000,5100.0
ORD_03050,2024-01-06,2117,Clothing,Novel,3,100,25,Debit Card,7,4,300,225.0
ORD_03051,2023-09-20,1167,Home & Garden,Dumbbell,3,25,20,PayPal,12,5,75,60.0
ORD_03052,2023-03-21,1953,Clothing,Yoga Mat,3,1000,10,Debit Card,2,3,3000,2700.0
ORD_03053,2024-02-04,2364,Books,Jeans,2,25,15,PayPal,5,4,50,42.5
ORD_03054,2023-09-09,1660,Electronics,Novel,2,200,20,PayPal,2,3,400,320.0
ORD_03055,2023-04-07,1694,Books,Novel,2,1500,15,Debit Card,7,5,3000,2550.0
ORD_03056,2023-09-17,1924,Home & Garden,Cookbook,3,10,5,Credit Card,6,3,30,28.5
ORD_03057,2023-09-17,1151,Home & Garden,Cookbook,3,50,0,UPI,13,3,150,150.0
ORD_03058,2023-04-13,1585,Home & Garden,Phone,2,10,20,Debit Card,10,4,20,16.0
ORD_03059,2023-02-09,1912,Home & Garden,T-Shirt,3,200,15,Credit Card,7,4,600,510.0
ORD_03060,2023-09-30,1273,Clothing,Dumbbell,2,100,0,Credit Card,12,2,200,200.0
ORD_03061,2023-04-11,1495,Home & Garden,Laptop,2,1000,10,Debit Card,9,5,2000,1800.0
ORD_03062,2023-12-25,1100,Home & Garden,Jeans,2,10,15,UPI,13,3,20,17.0
ORD_03063,2024-01-15,1556,Clothing,Dumbbell,4,25,20,Debit Card,2,4,100,80.0
ORD_03064,2023-11-04,2105,Home & Garden,Phone,3,1500,5,PayPal,9,3,4500,4275.0
ORD_03065,2023-08-09,1072,Books,Phone,1,500,0,PayPal,7,5,500,500.0
ORD_03066,2023-11-04,2037,Books,Dumbbell,2,1500,0,Credit Card,2,3,3000,3000.0
ORD_03067,2024-02-24,2456,Sports,Cookbook,1,200,5,PayPal,10,1,200,190.0
ORD_03068,2023-05-04,1156,Books,Novel,4,1500,20,UPI,2,3,6000,4800.0
ORD_03069,2024-02-26,1734,Electronics,Yoga Mat,3,10,25,Debit Card,4,5,30,22.5
ORD_03070,2023-08-19,1131,Electronics,Dumbbell,2,500,10,UPI,2,2,1000,900.0
ORD_03071,2023-06-27,2361,Electronics,Jeans,2,10,25,Credit Card,1,1,20,15.0
ORD_03072,2023-03-04,2018,Clothing,Laptop,2,100,5,PayPal,6,4,200,190.0
ORD_03073,2023-04-26,2427,Books,T-Shirt,1,100,10,PayPal,10,4,100,90.0
ORD_03074,2023-07-10,2399,Electronics,Phone,4,100,20,Debit Card,14,5,400,320.0
ORD_03075,2023-03-03,1558,Sports,Headphones,3,500,15,UPI,11,5,1500,1275.0
ORD_03076,2023-09-13,1106,Clothing,Headphones,4,50,15,UPI,5,3,200,170.0
ORD_03077,2023-01-07,1264,Sports,Novel,2,500,25,Debit Card,12,4,1000,750.0
ORD_03078,2023-06-04,2228,Books,Cookbook,4,200,20,PayPal,3,1,800,640.0
ORD_03079,2023-04-02,2102,Home & Garden,T-Shirt,1,200,10,Credit Card,11,4,200,180.0
ORD_03080,2023-01-14,1154,Sports,Phone,5,25,25,Credit Card,1,5,125,93.75
ORD_03081,2024-03-30,1987,Home & Garden,Headphones,5,25,5,Debit Card,9,4,125,118.75
ORD_03082,2023-08-17,1996,Clothing,,3,200,25,Debit Card,8,2,600,450.0
ORD_03083,2023-03-27,1246,Sports,Yoga Mat,3,10,20,Debit Card,6,2,30,24.0
ORD_03084,2023-05-13,1530,Sports,Dumbbell,4,200,20,UPI,6,5,800,640.0
ORD_03085,2023-07-02,1857,Clothing,Plant Pot,3,1000,15,PayPal,12,5,3000,2550.0
ORD_03086,2024-01-21,1537,Clothing,T-Shirt,1,50,5,PayPal,4,3,50,47.5
ORD_03087,2023-03-03,1728,Electronics,Plant Pot,2,25,15,Debit Card,13,3,50,42.5
ORD_03088,2023-08-07,2177,Books,Laptop,2,25,10,Credit Card,2,5,50,45.0
ORD_03089,2024-02-09,1153,Sports,Cookbook,4,1000,10,UPI,12,4,4000,3600.0
ORD_03090,2023-09-03,1091,Sports,Dumbbell,2,1500,0,Debit Card,4,4,3000,3000.0
ORD_03091,2023-08-18,2456,Clothing,Laptop,4,1000,20,UPI,14,5,4000,3200.0
ORD_03092,2023-03-20,1337,Clothing,Jeans,3,500,5,Debit Card,2,3,1500,1425.0
ORD_03093,2023-05-29,2154,Books,Phone,3,1000,5,UPI,13,4,3000,2850.0
ORD_03094,2023-05-18,1449,Clothing,Plant Pot,1,1500,15,Credit Card,7,5,1500,1275.0
ORD_03095,2023-11-10,1809,Home & Garden,Novel,2,25,25,Credit Card,9,1,50,37.5
ORD_03096,2024-01-11,1786,Home & Garden,Jeans,1,200,25,Credit Card,13,4,200,150.0
ORD_03097,2024-02-27,1272,Home & Garden,T-Shirt,5,25,15,Credit Card,2,4,125,106.25
ORD_03098,2024-01-24,1587,Home & Garden,Phone,1,1000,25,PayPal,9,5,1000,750.0
ORD_03099,2023-03-06,1176,Books,Headphones,4,1000,5,PayPal,9,3,4000,3800.0
ORD_03100,2023-01-13,1830,Sports,Plant Pot,4,1500,15,UPI,8,5,6000,5100.0
ORD_03101,2023-08-01,1642,Home & Garden,Dumbbell,1,1000,25,Debit Card,1,3,1000,750.0
ORD_03102,2023-08-30,2072,Clothing,Dumbbell,3,1500,0,PayPal,5,4,4500,4500.0
ORD_03103,2023-08-01,1566,Home & Garden,Jeans,5,25,20,Debit Card,14,3,125,100.0
ORD_03104,2023-06-30,1665,Books,Jeans,1,1000,0,UPI,10,5,1000,1000.0
ORD_03105,2023-12-04,2378,Clothing,Cookbook,3,500,25,Debit Card,13,3,1500,1125.0
ORD_03106,2023-06-22,2331,Home & Garden,Headphones,1,200,10,Credit Card,13,5,200,180.0
ORD_03107,2023-06-09,1867,Sports,Yoga Mat,2,10,5,Credit Card,11,4,20,19.0
ORD_03108,2023-06-13,2069,Clothing,Plant Pot,4,1500,0,PayPal,4,5,6000,6000.0
ORD_03109,2023-07-07,1301,Clothing,Laptop,2,1000,0,UPI,7,3,2000,2000.0
ORD_03110,2024-01-30,1867,Sports,T-Shirt,2,25,15,PayPal,13,2,50,42.5
ORD_03111,2023-07-10,1911,Clothing,Plant Pot,5,25,15,PayPal,11,4,125,106.25
ORD_03112,2024-02-09,1407,Home & Garden,Plant Pot,3,1000,15,PayPal,14,4,3000,2550.0
ORD_03113,2023-11-04,2212,Clothing,Headphones,4,25,25,UPI,8,4,100,75.0
ORD_03114,2023-09-13,1821,Home & Garden,Plant Pot,2,1000,10,Credit Card,14,4,2000,1800.0
ORD_03115,2023-07-02,2152,Sports,Cookbook,4,50,0,Credit Card,10,2,200,200.0
ORD_03116,2023-04-27,1560,Electronics,Plant Pot,3,200,20,PayPal,11,4,600,480.0
ORD_03117,2023-10-09,2289,Sports,Novel,1,1000,15,Debit Card,13,3,1000,850.0
ORD_03118,2023-07-15,2141,Home & Garden,Novel,2,25,10,Credit Card,8,2,50,45.0
ORD_03119,2023-02-03,1463,Books,Phone,3,50,25,Credit Card,2,5,150,112.5
ORD_03120,2023-02-21,1143,Sports,T-Shirt,4,10,10,UPI,3,4,40,36.0
ORD_03121,2023-04-22,1441,Books,Novel,3,10,15,Credit Card,13,5,30,25.5
ORD_03122,2023-09-09,2223,Books,T-Shirt,1,1500,5,Credit Card,10,2,1500,1425.0
ORD_03123,2023-03-23,2180,Home & Garden,Dumbbell,3,500,0,PayPal,10,2,1500,1500.0
ORD_03124,2023-08-20,1486,Home & Garden,Cookbook,4,1000,15,PayPal,7,4,4000,3400.0
ORD_03125,2023-08-15,1859,Electronics,Headphones,2,500,20,UPI,4,3,1000,800.0
ORD_03126,2023-08-21,2157,Clothing,Headphones,2,500,0,UPI,6,1,1000,1000.0
ORD_03127,2023-08-09,1147,Sports,Novel,5,50,10,Debit Card,8,3,250,225.0
ORD_03128,2024-03-11,2359,Home & Garden,Cookbook,4,10,20,Credit Card,8,3,40,32.0
ORD_03129,2024-02-17,2094,Sports,Dumbbell,5,500,0,PayPal,7,3,2500,2500.0
ORD_03130,2024-02-26,2256,Books,Laptop,5,100,20,PayPal,13,5,500,400.0
